code,name,name_fa,country_code,city_name,city_name_fa,is_international
NNR,Connemara,فرودگاه کانمارا,IE,Spiddal,Inverin,0
NNT,Nan,,TH,Nan,,0
NNU,NNU,,BR,,,0
NNX,Nunukan,فرودگاه نونوکان,ID,Nunukan,Nunukan,0
NNY,Nanyang Jiangying,فرودگاه نانیانگ جیانگ‌یینگ,CN,Nanyang,Nanyang,0
NOA,NOA,,AU,,,0
NOB,Nosara Beach,فرودگاه نوسرا,CR,Nosara,Nosara,0
NOC,Ireland West,فرودگاه ایرلند غربی,IE,Knock,Knock,0
NOD,NOD,Norden-Norddeich Airport,DE,,نوردن (فریزیای شرقی),0
NOG,NOG,فرودگاه بین‌المللی نوگالس، مکزیک,MX,,نوگالس,1
NOH,Chicago Nas,,US,Chicago,,0
NOI,NOI,,RU,,,0
NOJ,Nojabrxsk,فرودگاه نویابرسک,RU,Noyabrsk,نویابرسک,0
NOK,Nova Xavantina,,BR,Nova Xavantina,,0
NOL,Nakolik River,,US,Nakolik River,,0
NOM,Nomad River,,PG,Nomad River,,0
NOO,Naoro,,PG,Naoro,,0
NOP,NOP,فرودگاه سینوپ (old iata code was SIC),TR,,سینوپ,0
NOS,Fascene,,MG,Nosy-Be,,0
NOT,NOT,فرودگاه شهرستان مارین (FAA: DVO),US,,نوواتو,0
NOU,La Tontouta Intl ,فرودگاه بین‌المللی لا تنتوتا,NC,Noumea,نومئا,1
NOV,Huambo,فرودگاه آلبانوو ماچادو,AO,Huambo,هوامبو,0
NOZ,Novokuznetsk,فرودگاه اسپیچنکوف (فرودگاه اسپیچنکوف),RU,Novokuznetsk,پروکوپیفسک,0
NPA,Pensacola,پایگاه هوایی پنسکوولا (Forrest Sherman Field),,Pensacola,پنساکولا,0
NPD,Naypyidaw - Naypyitaw,,MM,Naypyidaw - Naypyitaw,,0
NPE,Hawkes Bay,فرودگاه هاوکس بی (Hastings Airport),NZ,Napier/Hastings,Napier,0
NPG,Nipa,,PG,Nipa,,0
NPH,Nephi Municipal,Nephi Municipal Airport (FAA: U14),US,Nephi,نفی,0
NPL,New Plymouth,فرودگاه نیو پلیموث,NZ,New Plymouth,New Plymouth,0
NPO,NPO,,ID,,,0
NPP,Napperby,,AU,Napperby,,0
NPR,Novo Progresso,,BR,Novo Progresso,,0
NPT,NPT,فرودگاه ایالتی نیوپورت، رودآیلند (FAA: UUU),US,,نیوپورت,0
NPU,San Pedro Uraba,,CO,San Pedro Uraba,,0
NQA,NQA,فرودگاه منطقه‌ای میلینگتون,US,,میلینگتون,0
NQI,Kingsville,پایگاه هوایی کینگزویل,,Tx,کینگزویل,0
NQL,Niquelandia,,BR,Niquelandia,,0
NQN,Presidente Peron Intl,فرودگاه بین‌المللی پرزیدانت پرون,AR,Neuquen,نئوکن,0
NQT,Nottingham,,GB,Nottingham,,0
NQU,Reques Murillo,فرودگاه ریس موریلو,CO,Nuqui,Nuquí,0
NQX,Nas,پایگاه هوایی کی وست (Boca Chica Field),,Key West,Boca Chica Key,0
NQY,Newquay Cornwall,فرودگاه نیوکوئی کورنوال,GB,Newquay,نیوکی,0
NQZ,Nursultan Nazarbayev,,KZ,Nur-Sultan,,0
NRA,Narrandera,,AU,Narrandera,,0
NRB,Mayport,پایگاه هوایی مایپورت (Adm. David L. McDonald Field),US,Mayport,پایگاه هوایی مایپورت,0
NRC,Aux Field,فرودگاه ناسا در کراوز لندینگ (formerly NALF Crows Landing),US,Crows Landing,Crows Landing,0
NRD,NRD,Norderney Airport,DE,,نردرنی,0
NRE,Namrole,فرودگاه نامروله,ID,Namrole,Buru,0
NRG,Narrogin,,AU,Narrogin,,0
NRI,Grand Lake Regional,,US,Afton,,0
NRK,Kungsangen,فرودگاه نورکوپینگ,SE,Norrkoping,نورکوپینگ,0
NRL,North Ronaldsay,,GB,North Ronaldsay,,0
NRM,Nara,فرودگاه کیبن,ML,Nara,Nara,0
NRN,Weeze,فرودگاه ویزه (formerly Niederrhein Airport),DE,Duesseldorf,Weeze,0
NRR,Jose Aponte de la Torre,,PR,Roosevelt Roads,,0
